,uid,time_to_purchase,total_events,path,new_to_file
2037,rbos-8034a594-2c03-4d63-98f1-6a77311d2064,0.0,1,Directpurchase,1
2038,rbos-04317438-def4-4d42-95e1-7bf80d177ddd,0.0,1,Directpurchase,0
2039,rbos-20a379b6-f16c-4584-9726-0f4fa958ff40,0.0,1,Directpurchase,1
2040,rbos-4d51acbf-7407-4428-9a1a-899af18f859d,0.0,1,Directpurchase,1
2041,rbos-9d308e9d-136d-40bf-88b8-16d1b78ddca1,0.0,1,paid socialpurchase,1
2042,rbos-e2ae475e-b50e-4747-b649-34ce45497563,0.0,1,paid socialpurchase,1
2043,rbos-dc5f7321-2a9a-4807-abec-fb0c39cf5614,0.0,1,paid socialpurchase,1
2044,rbos-1caeb3a0-2c7f-4572-8316-48c44bd8008a,0.0,1,paid socialpurchase,1
2045,rbos-11788508-bb44-4eea-a24d-e7f01cc9a7ad,0.0,1,paid socialpurchase,1
2046,rbos-2133b079-40e6-4bf2-8078-dbbf84fc36c9,918201.0,4,paid socialpaid socialpaid socialpaid socialpurchase,0
2047,rbos-0efe906b-6c19-42b2-844d-8de017fa5ef4,2027200.0,2,direct maildirect mailpurchase,0
2048,rbos-4e5c1b2d-8458-43f6-b9bc-bec93db82023,2027200.0,15,direct maildirect maildirect maildirect maildirect maildirect mailemailemailemailemailpaid searchpaid searchpaid searchdisplaydisplaypurchase,0
2049,rbos-d7d81b2d-4f0f-4f91-9e36-fe1ca585b1f5,2027200.0,2,direct maildirect mailpurchase,0
2050,rbos-f910922e-d67b-45f2-9b8b-bbcacba17cf3,2207320.0,4,direct maildirect mailpaid searchsmspurchase,0
2051,rbos-9b86333a-0b4a-4669-907a-53a0797c7698,2027200.0,4,direct maildirect mailorganic searchsmspurchase,0
2052,rbos-55c86f74-160b-4d53-9193-318ec29893c9,2027200.0,3,direct maildirect mailorganic searchpurchase,0
2053,rbcr-fcfc009a-1521-4785-9f11-f5cc8e024ff9,2027200.0,5,direct maildirect maildirect maildirect maildirect mailpurchase,0
2054,rbos-485e08bc-d651-4e22-97f2-3e42e7c24054,2267611.0,3,direct maildirect mailorganic searchpurchase,1
2055,rbos-3a3c00f1-f34a-4eae-a39c-5e9a4adffa0d,2255761.0,3,direct maildirect mailemailpurchase,0
2056,rbos-3f049ffd-a65c-4314-a665-a5a5414301bb,2027200.0,2,direct maildirect mailpurchase,0
2057,rbos-0361a928-508a-453d-8443-98a9d26d29b6,2203359.0,3,direct maildirect mailorganic searchpurchase,0
2058,rbos-f3254a47-a24d-4aa0-9893-67f891b9ce1f,2027200.0,2,direct maildirect mailpurchase,1
2059,rbos-ea135034-04d2-4fcb-b6bc-3c1acc646fdb,2257115.0,3,direct maildirect mailemailpurchase,0
2060,rbos-99d49470-a659-430c-a891-e4f19886f945,11390241.0,5,direct maildirect mailemailemailpaid socialpurchase,0
2061,rbos-37d45e5a-2bdf-43a0-b492-04e22a30f6db,11459615.0,8,direct maildirect mailorganic searchemailemailemailpaid searchpaid searchpurchase,0
2062,863910589203584057,3780283.0,13,direct maildirect maildirect maildirect mailemailemailemailemailemailemailemailemailpaid searchpurchase,0
2063,rbos-04c2cdae-ccb2-4281-b9d5-8a7d20740b5d,26039133.0,4,direct maildirect mailemailpaid socialpurchase,1
2064,rbos-bf3cfd37-5bd8-463c-bbd2-04fb3f161c8a,2027200.0,2,direct maildirect mailpurchase,0
2065,rbos-c0a0d292-b7a6-413d-a44c-22dfeba5d1e3,2127972.0,4,direct maildirect mailpaid searchpaid searchpurchase,0
2066,rbos-0d1dd5ed-084e-44b7-b15f-532ca5fcaf97,2254129.0,3,direct maildirect mailemailpurchase,0
2067,rbos-d93883f8-bcab-4043-aa3e-4a19933f30d5,2027200.0,2,direct maildirect mailpurchase,0
2068,rbos-a61e86c7-5ae5-4581-bec9-eae3a1b64d58,5551007.0,4,direct maildirect mailpaid socialpaid socialpurchase,0
2069,rbos-fe54340f-ad97-4b6b-a7ac-cf65d74320c5,2027200.0,2,direct maildirect maildirect maildirect mailpurchase,0
2070,rbos-2cc36bd7-c172-4a4c-b6b3-37c37d975650,2027200.0,2,direct maildirect mailpurchase,0
2071,rbos-332b649b-dcc9-4b2f-b3bd-121c01807d51,2027200.0,3,direct maildirect mailemailpurchase,0
2072,rbos-0e088653-02aa-418b-9ffd-c94e1898eeba,2268333.0,3,direct maildirect mailemailpurchase,0
2073,rbos-896d6908-5325-4fc8-beed-350466cf3808,2202767.0,3,direct maildirect mailorganic searchpurchase,0
2074,rbos-cae41238-99eb-48c5-82eb-69185d917cff,2027200.0,2,direct maildirect mailpurchase,1
2075,rbos-89da4c6d-c4bc-43a4-ac59-32cf9a69fb58,2263134.0,4,direct maildirect mailemailemailpurchase,0
2076,rbos-c7ed4a46-dc98-4038-8b8b-2deee82ef480,2249557.0,3,direct maildirect mailpaid searchpurchase,0
2077,rbos-d80f7cd3-12af-4a1a-9bfc-afbeb138f675,2027200.0,2,direct maildirect mailpurchase,0
2078,rbos-679921bf-7590-42ee-aace-879a461f2689,2192704.0,4,direct maildirect mailorganic searchemailpurchase,0
2079,rbos-80f8d27d-b0fd-4bc4-a3b4-05e3e4e15bb5,2260373.0,5,direct maildirect mailorganic searchpaid searchpaid searchpurchase,0
2080,rbos-b2b21452-4555-4d39-8f50-4b4ffbcacd55,2246785.0,3,direct maildirect mailorganic searchpurchase,0
2081,5199859438237752928,2252393.0,4,direct maildirect mailorganic searchorganic searchpurchase,0
2082,rbos-1848aa2e-0f5a-479f-8f37-0d5ef58af724,15010965.0,3,direct maildirect mailemailpurchase,0
2083,rbos-94f2b9b2-8bdf-4d4a-ae7b-1fb49ad85c44,2027200.0,2,direct maildirect mailpurchase,0
2084,rbos-abf56954-b67f-4768-983e-abfb90815c02,2255782.0,2,direct mailemailpurchase,0
2085,rbos-45c8e105-cb5d-4619-9834-07e42a080245,2279776.0,5,direct mailemailemailemailnon paidpurchase,0
2086,rbos-a4237310-559a-4b3b-9d70-84e2ca13b39a,15454165.0,3,direct maildirect maildisplaypurchase,0
2087,rbos-bccf143a-b147-4bc5-997c-208e1cb54d87,5304286.0,12,direct maildirect mailorganic searchemailemailemailemailemailemailemailemailemailpurchase,0
2088,rbos-3d70e39d-c089-4c3a-98a0-35dc1f3b4a8b,2027200.0,2,direct maildirect mailpurchase,1
2089,rbos-4a05b647-b25c-40bf-bd66-b7a85dc82f0e,2258574.0,14,direct maildirect mailorganic searchorganic searchorganic searchorganic searchemailemailemailemailemailemailemailemailpurchase,1
2090,rbos-91b1bcbe-d112-4639-bf54-23f46d59a645,23166103.0,4,direct maildirect mailemailpaid searchpurchase,0
2091,rbos-380edf3d-898b-4d46-ac5c-ddab74210468,4179374.0,5,direct maildirect mailorganic searchorganic searchemailpurchase,0
2092,rbos-f55e360c-cf05-4583-b6ad-a6f7e7dfb4f0,2027200.0,2,direct maildirect mailpurchase,0
2093,7355555370832342358,2027200.0,2,direct maildirect mailpurchase,0
2094,rbos-7425f9c3-1fc7-4b60-a43c-a8936dfa1545,2274770.0,9,direct maildirect mailorganic searchorganic searchemailemailpaid searchpaid searchnon paidpurchase,0
2095,rbos-fcfe1753-b25f-4ec7-96ab-ff8e8a737b8f,7753844.0,5,direct maildirect mailorganic searchorganic searchemailpurchase,0
2096,rbos-f4d30299-f78c-4960-8c81-2e9912f2a590,14926776.0,16,direct maildirect mailorganic searchemailemailemailemailemailemailemailemailemailemailemailemailpaid searchpurchase,0
2097,rbos-b196c6cd-f09e-4e8a-9073-8ccaa55e36c5,15080241.0,5,direct maildirect maildirect mailorganic searchorganic searchpurchase,0
2098,rbos-52bf8bbc-7683-40ed-ad07-8eb527839a4f,2181712.0,4,direct maildirect mailemailemailpurchase,0
2099,rbos-5e85a67c-6322-4ba5-90c8-1e9ac63404d7,2262554.0,4,direct maildirect mailpaid searchpaid searchpurchase,0
2100,rbos-11fa678a-2705-4e80-918c-c59ecaf770f4,2027200.0,2,direct maildirect mailpurchase,0
2101,rbos-c6623cf1-a48b-4eca-afdd-a537720a372f,2249733.0,3,direct maildirect mailemailpurchase,0
2102,rbos-f8cec5e3-def4-4db0-b337-2886cdee3325,2258763.0,15,direct maildirect mailorganic searchemailemailemailemailemailemailemailemailemailpaid searchdisplaysmspurchase,0
2103,rbos-a6d54d39-a882-4d3a-a0f9-c5c7ea8d8069,15955554.0,10,direct maildirect mailemailemailemailemailemailemailemailemailpurchase,0
2104,rbos-a80fc578-bb0c-409f-b48a-fb21262af114,2027200.0,2,direct maildirect mailpurchase,0
2105,5501753331515714055,2027200.0,2,direct maildirect mailpurchase,0
2106,rbos-4f0120b2-eac9-4fa6-9dcf-12fad79333e1,2256699.0,4,direct maildirect mailnon paidnon paidpurchase,1
2107,rbos-1fb0f1af-2cd9-42d6-bb25-af3936ab0635,2027200.0,2,direct maildirect mailpurchase,0
2108,rbos-4b55e365-1a90-42f6-b344-f065d7c7cba2,2264141.0,6,direct maildirect mailorganic searchorganic searchorganic searchdisplaypurchase,0
2109,rbos-6ee965bb-68f5-4d82-b77e-5ed784792cca,15342966.0,15,direct maildirect mailemailemailemailemailemailemailemailemailemailemailemailpaid searchnon paidpurchase,0
2110,rbos-66763efd-52de-402b-a64f-9e63bcd97119,2258861.0,3,direct maildirect mailorganic searchpurchase,0
2111,rbos-0708d071-1f35-4d0c-8099-3edaf1ce4ee4,2284659.0,6,direct maildirect mailorganic searchorganic searchemailpaid searchpurchase,0
2112,rbos-2abc7d96-f106-4aac-8531-19b7caf70c6d,14992235.0,8,direct maildirect mailorganic searchemailemailemailemailemailpurchase,0
2113,rbos-1126d7cb-d9ad-4c07-889a-12913ec53747,2027200.0,2,direct maildirect mailpurchase,0
2114,rbos-d5d87780-05e4-40b2-b737-36a3717866e9,2027200.0,3,direct maildirect mailemailpurchase,0
2115,rbos-a2893585-e6d8-4fd3-864a-b75aa38c7469,2255074.0,3,direct maildirect mailemailpurchase,1
2116,rbos-2c4b305e-b39f-4b39-b41a-8a7294d2c342,2027200.0,3,direct maildirect maildirect mailpurchase,0
2117,rbos-851aa3d6-cff1-40b5-ad81-b557a182608e,2272481.0,3,direct maildirect mailemailpurchase,0
2118,rbos-c5a10fa5-9d68-4fc1-bc4f-7bec4529833c,2262079.0,3,direct maildirect mailpaid socialpurchase,0
2119,rbos-aa713d8c-9ffa-4ec1-b80a-6eb5b94b45cc,2027200.0,2,direct maildirect mailpurchase,0
2120,rbos-38b43686-c677-40fb-9e74-387007569d1f,2027200.0,2,direct maildirect mailpurchase,0
2121,rbos-0f2b1b13-665c-46ce-9a07-3bf4d8d26b44,2027200.0,2,direct maildirect mailpurchase,0
2122,rbos-99c66ffc-0346-4512-9f51-729b60c8b5e6,2092285.0,4,direct maildirect mailemailemailpurchase,0
2123,rbos-c68c8e36-ad59-402d-8863-24fbe8261b0b,2198998.0,3,direct maildirect mailpaid searchpurchase,0
2124,rbos-91f0b4fc-854d-42d6-b272-d7e19f6e472c,2267667.0,4,direct maildirect mailemailpaid searchpurchase,0
2125,7787406843313274549,2263541.0,3,direct maildirect mailpaid searchpurchase,0
2126,rbos-971705e6-1c91-4c5f-8802-dd3646b79458,2271251.0,3,direct maildirect mailpaid searchpurchase,0
2127,rbos-7a175d3f-9bb9-4bc0-a184-7f0095e86069,2276339.0,3,direct maildirect mailemailpurchase,0
2128,rbos-af256830-f5a5-415f-b459-c9c63ba79f37,11644963.0,8,direct maildirect mailemailemailemailemailemailsmspurchase,1
2129,rbos-a718b550-ad1e-4c63-8eed-7654467714c9,2199441.0,4,direct maildirect mailorganic searchsmspurchase,0
2130,rbos-271cf748-8d56-40c4-acd6-28fa0dc89b38,2119206.0,34,direct maildirect mailorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchemailemailemailemailemailemailemailemailemailpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchnon paidpurchase,0
2131,rbos-271cf748-8d56-40c4-acd6-28fa0dc89b38,14485035.0,29,emailemailemailemailemailemailemailemailpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchpaid searchdirect mailorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchnon paidpurchase,0
2132,rbos-6459856b-a8ca-41bb-b5a2-3bbeac402f76,15246518.0,19,direct maildirect mailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailpurchase,0
2133,rbos-8f319cba-461a-4c17-a84e-43cd06c53aa3,2085380.0,3,direct maildirect mailemailpurchase,0
2134,rbos-50173a5c-89bb-4996-90c0-7bb456ed7343,2282137.0,3,direct maildirect mailpaid searchpurchase,0
2135,rbos-db2721ea-2fd8-4624-84d2-fcd80cfbb7fc,2214347.0,3,direct maildirect mailorganic searchpurchase,1
2136,rbos-bb2b43e2-a378-4318-8a12-f3d1ccad4dd1,2199440.0,3,direct maildirect mailorganic searchpurchase,0
2137,rbos-90db17f1-60fb-4e79-8f7d-352abaa0def9,2027200.0,2,direct maildirect mailpurchase,0
2138,rbos-c234ae64-af25-4499-b522-6d4ebf775885,2027200.0,2,direct maildirect mailpurchase,1
2139,817592517154461356,2171672.0,3,direct mailorganic searchorganic searchpurchase,0
2140,rbos-91200e77-fb7b-45b4-b2b2-18d814139029,0.0,1,Directpurchase,0
2141,rbos-3f9516a0-457b-4d97-b42a-0808efae0ee9,0.0,1,Directpurchase,0
2142,rbos-3e1eedad-61e9-403c-affa-dac05192a9db,0.0,1,Directpurchase,0
2143,rbos-3f129ec9-03bd-43c0-944b-aff2c803f1ed,0.0,1,Directpurchase,0
2144,rbos-9e6e8e55-e86e-4058-acd6-00c9b6cc6adc,0.0,1,Directpurchase,0
2145,rbos-b23c978f-9c4a-4f25-a0dd-9cbae7ad7a46,0.0,1,Directpurchase,1
2146,rbos-d989861a-4ef3-4971-8c4e-2607c5ffd9e4,0.0,1,Directpurchase,0
2147,rbcr-f295927e-27d6-4e3d-8c52-6e879afb1e72,0.0,1,Directpurchase,1
2148,rbos-c44bbd2d-409b-4ac4-b15d-0aa36e9a5e69,0.0,1,Directpurchase,0
2149,rbos-0fdc0c5a-89a8-46da-b199-3242ead6b687,0.0,1,Directpurchase,0
2150,rbos-c21d74c0-3489-48d7-808d-594ff565fa4a,0.0,1,Directpurchase,0
2151,rbos-68fd0ddb-7133-450a-8cf1-bb5b21703723,0.0,1,Directpurchase,1
2152,rbos-ef4c1325-675d-4924-8421-8534e4b8f151,0.0,1,Directpurchase,1
2153,5009176639896052250,0.0,1,Directpurchase,1
2154,rbos-6196e432-7b20-4e0e-80ce-33af75514126,0.0,1,Directpurchase,1
2155,rbos-7653072f-4a0c-4cd6-85f1-78db9b2bc42b,0.0,1,Directpurchase,1
2156,rbos-688b7e5c-380d-4d71-863e-86242b7a62b4,0.0,1,Directpurchase,0
2157,rbos-771d621c-d145-45d5-ae0c-128e15c36c20,0.0,1,Directpurchase,1
2158,rbos-0250cdaf-0bc7-44bb-b54c-f2d6372de03c,0.0,1,Directpurchase,0
2159,rbos-f2599bbf-f3ff-4306-9429-a9a9a845ab66,2931.0,3,organic searchorganic searchpaid searchpurchase,1
2160,rbos-09ac6472-20e6-4462-bafb-ed126fea7dfd,0.0,1,organic searchpurchase,1
2161,rbos-c38fec77-f8de-4ff1-b425-4de001b814c4,14910.0,8,organic searchorganic searchorganic searchorganic searchorganic searchemailemailemailpurchase,0
2162,rbos-623ff31d-647f-40a6-9c12-5a3a30603851,10711759.0,2,organic searchpaid searchpurchase,1
2163,rbos-2a27b0ad-5625-49f0-be1a-43ee4db6cbef,10169187.0,2,organic searchpaid searchpurchase,0
2164,rbos-a5827873-6dba-4557-b643-367f7cc0cb69,0.0,1,organic searchpurchase,1
2165,rbos-68d6d06e-0e8e-4f2a-ac58-e01be8cbe018,8007809.0,6,organic searchemailemailemailpaid searchsmspurchase,0
2166,rbos-fd128aa4-d424-4429-997f-4b4da22843dd,12469639.0,7,organic searchemailemailemailemailemailemailpurchase,0
2167,rbos-7ae89cc3-0ad5-49fa-96e2-fd2754b8a9c6,10519264.0,2,organic searchemailpurchase,1
2168,rbos-89bd8732-0385-4949-b3fe-a0b2969842de,14533101.0,2,organic searchpaid searchpurchase,0
2169,rbos-9cc8c118-03a6-464f-83eb-3dc541c0b6b3,16401269.0,6,organic searchorganic searchorganic searchpaid searchpaid searchnon paidpurchase,0
2170,rbos-4afaafc6-0a17-494d-b44a-b2d84d76a2c7,0.0,1,organic searchpurchase,1
2171,rbos-f52c4253-1a9a-4161-b010-2ce06ea204c2,353746.0,2,organic searchnon paidpurchase,1
2172,1515344494756620336,657931.0,3,organic searchorganic searchpaid searchorganic searchorganic searchpaid searchpurchase,0
2173,rbos-f7955c0b-5389-455c-ba82-83f165eb484d,0.0,1,emailpurchase,0
2174,rbos-cd3f2475-6ad1-4388-a18a-e465c836ff82,0.0,1,emailpurchase,1
2175,rbos-b485e38c-7055-4641-a799-8ab56440ebd1,14903.0,3,emailemailemailpurchase,1
2176,rbos-7781b51f-8c5d-4242-94dc-e4175a2d2dae,0.0,1,emailpurchase,0
2177,1224443613527725294,0.0,1,emailpurchase,1
2178,rbos-da6493b8-107a-4404-bb61-68da7afe1e13,201.0,2,emailsmspurchase,1
2179,rbos-1d27028b-968e-4a82-b8db-6372bb7f365d,881.0,2,emailemailpurchase,0
2180,rbos-b2f10b85-70df-4858-ad82-ddc504d47aa5,0.0,1,emailpurchase,0
2181,rbos-317a7c7d-20ba-4949-8506-c7dbc2aa7904,0.0,1,emailpurchase,0
2182,rbos-cb839b7f-bf3e-44f4-b441-aeedb1c705ac,0.0,1,emailpurchase,1
2183,rbos-8f27dfae-8579-4487-87e8-1375255c9a21,0.0,1,emailpurchase,0
2184,rbos-8097d437-97f4-438d-90c9-58c8ab8f2822,0.0,1,emailpurchase,1
2185,rbos-f7dba7dd-fedf-4f3a-9cba-bebc5c1d408a,0.0,1,emailpurchase,1
2186,rbos-46b31826-7716-44df-a20c-28b33db55f7a,-10.0,7,emailemailemailemailemailemailemailpurchase,0
2187,rbos-60d213e5-8ed7-450b-b5b8-ac38759ae5ee,2703325.0,5,emailemailemailemailemailpurchase,0
2188,rbos-0ad1a9af-2179-4adc-b2f4-ddd4d463e254,1528169.0,7,emailemailemailemailemailsmsnon paidemailemailemailemailemailnon paidsmspurchase,0
2189,rbos-0498dc37-01e6-431a-9699-4068d423c636,6147890.0,3,emailemailnon paidpurchase,0
2190,rbos-59314754-f5d6-4a26-8c91-08983993486b,6395740.0,3,emailemailemailpurchase,1
2191,rbos-fab3aa54-d38f-4233-8b83-06c31da971ca,1050430.0,2,emailpaid searchpurchase,1
2192,rbos-3cca184d-b272-4953-8767-046336730e8c,0.0,1,emailpurchase,1
2193,rbos-7fb34b9f-cb63-4c0c-adeb-1e8f4dedf7b7,91607.0,2,emailsmspurchase,0
2194,rbos-c5806272-7378-4a97-bc87-7ee862fffbe1,0.0,1,paid searchpurchase,1
2195,rbos-00e0d0f2-a998-4a0f-a07f-ffcab95440ba,0.0,1,paid searchpurchase,1
2196,rbos-0d2ca123-9282-4fa5-867a-88b9e3edf943,0.0,1,paid searchpurchase,1
2197,rbos-464f3f0f-5c3c-467b-8562-8637da2cabf1,0.0,1,paid searchpurchase,0
2198,rbos-41485fad-63bf-4479-9fa0-ca36f3b193ec,0.0,1,paid searchpurchase,1
2199,rbos-f820b02b-1d9b-4cb1-8e4b-198e6626a83d,0.0,1,paid searchpurchase,1
2200,rbos-394f8230-c1a6-4757-9451-cedcda5219f7,14582.0,2,paid searchdisplaypurchase,0
2201,rbos-677e2ba3-f484-4257-b1dd-45279bb32d7a,0.0,1,paid searchpaid searchpurchase,1
2202,rbos-b3b7ddb0-724f-421c-8923-7cb044af08be,1247750.0,2,paid searchdisplaypurchase,1
2203,rbos-52cab752-c077-4634-b85e-154a127c6dfe,1858330.0,8,displaypaid socialpaid socialpaid socialpaid socialpaid socialorganic socialorganic socialpurchase,1
2204,rbos-d37f123a-1b8f-41f6-a7dd-a5b2d3b98ff2,634.0,2,smsnon paidpurchase,1
2205,rbos-7c0f7169-3cf4-4438-8a6f-d98d40360eb5,0.0,1,smspurchase,1
2206,rbos-cf04b99c-64a0-4ba4-b095-28a839939e16,0.0,1,smspurchase,0
2207,rbos-7f7c0b0f-7854-48c1-9f9c-f904161deb92,0.0,1,smspurchase,1
2208,rbos-b74427fa-1cde-49a4-bfe1-f33232276fae,0.0,1,smspurchase,1
2209,rbos-143e6d66-957f-43f5-9642-97b174d4859a,0.0,1,smspurchase,1
2210,rbos-ba846044-0134-4004-922b-878cedec5368,0.0,1,smspurchase,1
2211,rbos-b3bbf952-0fe1-49ad-945e-3c2620f3a3fc,0.0,1,paid socialpurchase,0
2212,rbos-fb951e9a-bfb9-42eb-b050-0c6b76091834,16114382.0,2,paid socialorganic socialpurchase,1
2213,rbos-3be6d1f5-3c1d-458e-adec-ea35f59e8edf,1716084.0,2,paid socialpaid socialpurchase,1
2214,rbos-22006357-d122-4a9a-96a9-7a1c22b10d64,9307477.0,2,paid socialpaid socialpurchase,1
2215,rbos-e937e38c-6282-400b-95bb-0ce490f4f6cd,0.0,1,smspurchase,1
2216,rbos-9e610838-e030-44e0-83d5-df8cfd908c29,14012.0,2,smsemailpurchase,1
2217,rbos-60088fc9-ef47-43b1-ae81-48a4312c589f,14485.0,2,smspaid searchpurchase,1
2218,rbos-973686ee-960c-4a76-918e-9873433b36f7,3718674.0,4,smsdirect maildirect mailpaid searchpurchase,0
2219,rbos-cf95e921-fd82-48e5-b973-96b0b78a5e26,12307493.0,9,smsemailemailemailemaildirect maildirect maildirect maildirect mailpurchase,0
2220,rbos-b37363f5-5017-405d-9d36-89a3d4e02feb,13665492.0,3,smspaid searchpaid searchpurchase,1
2221,rbos-b0837518-e93f-4bf3-ab0c-9121376d69b1,2184559.0,7,smssmsemailemailemaildirect maildirect mailemailemailemaildirect mailsmssmsnon paidpurchase,1
2222,rbos-e0fc0821-f1bb-4a2d-823c-f103e343acfb,1843842.0,4,smsemaildirect maildirect mailpurchase,0
2223,rbos-0d08f179-03eb-43a2-829e-b4c52ffc386f,2567207.0,3,smsdirect maildirect mailpurchase,0
2224,rbos-a6976d9c-230f-461c-9142-fbf6858b61cb,2541032.0,2,smspaid searchpurchase,1
2225,rbos-1fa26a44-24e9-48a3-b33b-6363669753d5,0.0,1,smspurchase,1
2226,rbos-0d7cd918-372e-4467-877a-5bc630387e0a,7779.0,5,smsemailemaildirect maildirect mailpurchase,1
2227,3880898687738779656,2027200.0,3,smsdirect maildirect mailpurchase,0
2228,rbos-a04e36f2-f5d5-4c36-859d-5d8994d22ef9,7004581.0,3,emailemailemailpurchase,1
2229,rbos-62169846-1fef-4b55-826d-3b29083a314e,6213578.0,3,emaildirect maildirect mailpurchase,0
2230,rbos-bffa6d27-8ff4-4cf4-87fd-391fd832366f,6294044.0,17,emailemailemailemailemailemailemailemailemailemailemailemailorganic searchnon paiddirect maildirect mailpaid searchpurchase,0
2231,rbos-2edda688-d725-4283-b323-0b27d3957984,10687480.0,4,emailemaildirect maildirect mailpurchase,0
2232,rbos-81674869-0f80-4e3e-bb33-18de1e8e67e9,6225443.0,10,emailemailemailemailemailemailemailemaildirect maildirect mailpurchase,0
2233,rbos-2b917bb2-8b43-482d-b4cf-ca87718df8c8,5513452.0,7,paid searchpaid searchpaid searchemaildirect mailorganic searchorganic searchpurchase,0
2234,rbos-2b917bb2-8b43-482d-b4cf-ca87718df8c8,15339344.0,10,emailorganic searchorganic searchorganic searchdirect maildirect mailpaid searchpaid searchpaid searchpaid searchpurchase,0
2235,rbos-360a14d5-31a4-4fed-930b-dbc6e37d3e43,12390651.0,4,emailemaildirect maildirect mailpurchase,0
2236,rbos-edcc4e26-0645-4e43-809f-938bcad1030e,12824535.0,21,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemaildirect maildirect mailpurchase,0
2237,rbos-d1225e6e-6479-4296-8da2-996b0a3bd385,1866666.0,6,emailemailemailemailorganic searchorganic searchpurchase,1
2238,rbos-db5e126f-fd99-4330-b9c3-0d90b2b1a67c,9136652.0,7,emailemailemailemailemailorganic searchnon paidpurchase,1
2239,rbos-b9f4e59d-b820-4854-aec8-603576c31196,5416759.0,4,emailorganic searchdirect maildirect mailpurchase,0
2240,rbos-166b6437-2067-441f-b830-99c523497a82,4709207.0,9,emailemailorganic searchorganic searchdirect maildirect mailpaid searchpaid searchdisplaypurchase,0
2241,rbos-efa5d392-c8dc-4546-bd98-965876495755,4643129.0,9,emailemailemailemailemailemailemailnon paidnon paidpurchase,0
2242,rbos-7b612233-d9dd-42c7-a8bf-a998e52b9b95,15765642.0,8,emailemailemailemailemailnon paidpaid searchpaid searchpurchase,0
2243,rbos-2ff68b75-9182-493e-b26f-5dfdfd6cbfec,12542472.0,5,emailemailemaildirect maildirect mailpurchase,1
2244,rbos-5152d4a6-d180-4c73-aa40-a4faa1b6e3e3,8680478.0,11,emailemailemailemailemailemailemailemailemaildirect maildirect mailpurchase,0
2245,rbos-c36beb0d-e924-4874-a31f-6c220aede620,9362716.0,4,emaildirect maildirect mailpaid searchpurchase,0
2246,rbos-b076c3e0-8100-44c9-bb02-a3776cf99656,4694190.0,4,emailorganic searchdirect maildirect mailpurchase,0
2247,rbos-ab85368b-72f6-499b-8a9e-979953a740c5,9582439.0,7,emailemailemailemailemaildirect maildirect mailpurchase,0
2248,rbos-d65a7891-70f6-439c-a206-5471e82f341a,10029790.0,2,emailorganic searchpurchase,1
2249,rbos-d6016e52-ace6-4071-be41-f11e7b0865f9,903760.0,4,emaildirect maildirect mailpaid searchpurchase,1
2250,rbos-6c7ed91a-aa0b-4875-8e88-519a7d3a2344,0.0,1,emailpurchase,1
2251,rbos-59bdf7ff-fcae-4863-9d0e-795097bbb144,-27367.0,2,emailemailpurchase,0
2252,rbos-4893f6ae-ae77-46f4-8dd5-ba8420f721d3,0.0,1,emailpurchase,0
2253,rbos-6ef1aac8-41f1-4ae5-8fbd-4d729a468f67,12321.0,5,emaildirect maildirect maildirect maildirect mailpurchase,0
2254,rbos-f16b976b-f53a-470d-a101-dd7152f9d3e4,2768007.0,3,emailorganic searchnon paidpurchase,0
2255,rbos-044bfc82-f794-4748-b1f6-451de7693e5e,0.0,1,organic searchpurchase,1
2256,rbos-7cf506cb-b0fb-4bf4-a4d3-29b393c10127,131.0,2,organic searchpaid searchpurchase,1
2257,rbos-6f5cd9ff-128b-4d97-bf1d-b5de471db79f,-65233.0,3,organic searchdirect maildirect mailpurchase,0
2258,rbos-ec00d1e5-c007-4b79-ac27-12e711af4d91,2472996.0,5,organic searchdirect maildirect mailpaid searchpaid searchpurchase,0
2259,rbos-48767207-d1ae-442b-aa62-a2443393ca74,0.0,1,organic searchpurchase,1
2260,rbos-57edaecb-c56d-4bc7-89f0-00a9d29f3e46,57646.0,3,organic searchdirect maildirect mailpurchase,0
2261,rbos-becada53-c65a-46d3-831e-0834f5610f8b,2466238.0,3,organic searchdirect maildirect mailpurchase,0
2262,rbos-0ee2753b-7d30-406f-af05-b5cce106b569,2465293.0,2,organic searchdisplaypurchase,0
2263,rbos-e95cb5fc-4f2d-46ac-b1e6-43ccf924d0dd,0.0,1,organic searchpurchase,1
2264,rbos-9cb4b7c0-00cc-43c5-9ccb-f2d3a6bf8410,0.0,1,organic searchpurchase,1
2265,rbos-130dcc17-8c8e-4362-8eb2-33f0656fddba,-2111.0,3,paid searchdirect mailorganic searchpurchase,0
2266,rbos-130dcc17-8c8e-4362-8eb2-33f0656fddba,12562963.0,4,organic searchdirect maildirect mailpaid searchpurchase,0
